"Category","Rating","Rating.Count","Size","DaysLastUpdate","ReleasedDays","AppNameLen","Installs"
"Lifestyle",3.7,2.39789527279837,1.45861502269952,350,655,31,7.99967857949945
"Entertainment",2.8,4.04305126783455,1.7227665977411,2261,2360,12,8.89918494333876
"Educational",4.6,3.55534806148941,2.56494935746154,288,324,33,8.47345026846832
"Entertainment",2.8,4.20469261939097,1.85629799036563,228,647,29,10.2344086960238
"Educational",4.7,3.58351893845611,2.14006616349627,310,340,23,8.52951694110507
"Lifestyle",4.4,3.58351893845611,3.09104245335832,110,520,19,6.89365635460264
"Game",4.2,10.9102038264997,3.66356164612965,1124,2041,15,15.2875100266085
"Educational",3.9,2.30258509299405,2.83321334405622,22,375,14,6.32435896238131
"SocialMedia",4.6,2.99573227355399,1.84054963339749,839,1041,9,8.23853693017177
"Productivity",5,2.07944154167984,1.48160454092422,27,300,16,1.38629436111989
"Game",4.4,2.07944154167984,3.98898404656427,1677,1702,18,4.48863636973214
"Educational",3,3.09104245335832,5.12396397940326,40,156,34,7.42773884053289
"Educational",4.1,8.59822003005861,2.56494935746154,7,1920,17,12.4093399668396
"Educational",3.2,3.17805383034795,2.63905732961526,302,1457,42,9.11657899216171
"Entertainment",1.8,1.79175946922805,2.63905732961526,1074,1074,7,7.10085190894405
"Productivity",4.6,6.45519856334012,3.09104245335832,5,2225,30,10.2852062669143
"Educational",4.7,2.30258509299405,1.70474809223843,2077,2077,16,7.16162200293919
"Educational",4.7,3.29583686600433,3.36729582998647,13,1396,8,7.88419993367604
"Educational",4.3,3.52636052461616,3.78418963391826,1014,1638,21,8.82497196556714
"Educational",2.5,2.89037175789616,0.916290731874155,697,3148,5,9.1586259362895
"Educational",4.7,4.30406509320417,2.63905732961526,435,502,14,8.31115254800169
"Game",3.8,6.49828214947643,4.12713438504509,147,2311,18,11.6458816922189
"Lifestyle",4.9,2.89037175789616,2.11625551480255,172,531,10,4.04305126783455
"Educational",4.4,7.21817683840341,1.79175946922805,358,1758,29,12.4250475199722
"Educational",4.1,5.15905529921453,3.66356164612965,1258,2113,30,10.3148353238024
"Entertainment",3.5,6.93244789157251,1.02961941718116,1936,1936,20,12.3416955993149
"Lifestyle",4.5,2.63905732961526,3.73766961828337,138,138,34,7.95296679092313
"Game",5,1.79175946922805,3.13549421592915,1893,1899,11,4.45434729625351
"Game",3.6,6.25766758788264,3.63758615972639,1804,1804,27,11.4140328759939
"Lifestyle",2.9,3.3322045101752,3.49650756146648,223,347,14,7.61972421378267
"Educational",4.6,3.36729582998647,3.66356164612965,5,389,41,6.31354804627709
"Educational",4.2,3.2188758248682,2.39789527279837,116,2965,28,8.48920515487607
"Lifestyle",4.3,2.77258872223978,1.87180217690159,1344,1344,43,8.0481491016652
"Lifestyle",5,2.19722457733622,2.99573227355399,272,1260,7,6.10924758276437
"Entertainment",3.7,3.52636052461616,0.445967051417494,830,1690,12,8.62998601889136
"Educational",4.9,2.89037175789616,4.26267987704132,313,629,17,7.944846711002
"Educational",5,2.39789527279837,2.77258872223978,175,195,9,5.34233425196481
"Game",5,1.94591014905531,3.71357206670431,676,1186,9,1.09861228866811
"Game",4.2,2.83321334405622,3.17805383034795,478,478,39,7.73193072194849
"Productivity",2.8,2.30258509299405,2.17475172148416,1245,1385,15,6.50128967054039
"Educational",3.8,3.2188758248682,2.63905732961526,28,1924,38,8.22255363839696
"Game",4.4,1.79175946922805,0.255417111864505,1587,1848,7,4.86753445045558
"Game",5,1.79175946922805,2.83321334405622,223,304,15,2.484906649788
"Educational",4.4,4.44265125649032,1.87180217690159,765,1834,22,9.44216612367323
"Lifestyle",4.3,7.82604401351897,1.43508452528932,829,2719,21,11.9671743880213
"Lifestyle",4.2,5.87493073085203,2.56494935746154,393,444,43,11.2042240252944
"Educational",4.1,6.38856140554563,2.31253542384721,268,1331,16,11.515302637256
"Entertainment",4.4,6.49072353450251,2.99573227355399,168,1168,10,11.7224648984741
"Educational",4.4,1.79175946922805,1.87180217690159,821,1239,24,7.54960916515453
"Educational",3.8,2.89037175789616,3.3322045101752,1569,1739,30,8.25971696102152
"Lifestyle",4.8,2.63905732961526,3.55534806148941,40,1322,15,7.23921497377981
"Entertainment",3,4.75359019110636,2.484906649788,330,633,11,10.5624572812945
"Game",3.8,1.79175946922805,2.06686275947298,1588,2233,16,5.12396397940326
"Educational",2.4,2.30258509299405,1.06471073699243,717,717,18,6.79794041297493
"Educational",4.5,4.07753744390572,1.19392246847243,1619,1619,25,9.8072519446553
"Lifestyle",3.6,3.55534806148941,3.40119738166216,1,104,25,11.7245226123841
"Game",3.2,5.90536184805457,2.484906649788,136,635,21,12.0704877172725
"Entertainment",2.4,1.79175946922805,2.23001440015921,78,1047,34,7.06987412845857
"Educational",4.8,3.09104245335832,3.29583686600433,417,2077,22,9.10130645095205
"Entertainment",4.7,2.77258872223978,3.04452243772342,492,492,47,8.42879904065364
"Lifestyle",2.2,4.07753744390572,1.38629436111989,2518,2919,28,10.1847113149269
"Educational",3.7,2.70805020110221,1.64865862558738,297,480,22,9.17585244151751
"SocialMedia",4.3,1.94591014905531,4.04305126783455,411,412,14,6.84906628263346
"Lifestyle",4.3,1.94591014905531,4.38202663467388,50,1259,8,6.99117688712121
"Lifestyle",4.1,3.25809653802148,1.88706964903238,217,1092,16,8.06683531441734
"Productivity",2.6,2.30258509299405,4.04305126783455,1214,1214,26,6.67456139181443
"Educational",4.2,2.63905732961526,1.3609765531356,1420,1427,17,7.6231530684769
"SocialMedia",3.9,2.99573227355399,2.26176309847379,289,471,50,9.15387583499506
"Educational",4.5,4.20469261939097,4.84418708645859,1,540,15,8.93971205409023
"Game",4.5,11.9281692720419,3.85014760171006,901,2192,17,15.1969617096567
"Entertainment",3.9,3.73766961828337,3.04452243772342,20,190,14,9.8420907576708
"Educational",3.6,2.19722457733622,1.38629436111989,1131,1222,13,7.13249755166004
"Lifestyle",3.7,2.77258872223978,1.79175946922805,1331,2954,30,8.28425179762192
"Educational",4.4,6.63200177739563,1.3609765531356,1575,2095,24,11.9318397264024
"SocialMedia",3.8,2.89037175789616,2.12823170584927,110,319,22,7.05789793741186
"SocialMedia",4.9,2.30258509299405,2.39789527279837,305,348,4,5.98393628068719
"Educational",5,2.99573227355399,1.48160454092422,1077,1372,21,7.5422134631934
"Entertainment",3.6,3.13549421592915,2.15176220325946,314,610,41,8.87024156729927
"Entertainment",4.5,4.23410650459726,2.21920348405499,133,1052,44,10.3961390223232
"Game",4.6,2.30258509299405,2.56494935746154,201,221,11,7.6004023345004
"Game",4.2,3.09104245335832,3.36729582998647,565,1741,30,7.51207124583547
"Game",4.3,4.85203026391962,4.20469261939097,319,2464,15,7.37086016653672
"Educational",3.4,2.63905732961526,1.19392246847243,1648,1648,23,8.88627090207201
"Educational",4.9,3.58351893845611,3.68887945411394,8,545,18,6.25766758788264
"Lifestyle",4.4,1.79175946922805,1.16315080980568,1087,1087,15,7.57558465155779
"SocialMedia",4.2,4.75359019110636,1.41098697371026,549,1712,19,11.3585030815682
"Game",4.7,4.23410650459726,3.40119738166216,1065,1065,13,6.98841318199959
"Lifestyle",4.5,5.4971682252932,3.63758615972639,29,85,47,9.41230114402249
"Game",3.9,3.66356164612965,2.63905732961526,235,236,18,9.40029935589935
"SocialMedia",4.9,3.40119738166216,1.66770682055808,1805,2079,23,5.46806014113513
"SocialMedia",4.7,2.07944154167984,2.16332302566054,1024,1026,23,6.65157187358973
"SocialMedia",4.1,2.30258509299405,2.02814824729229,1161,1161,42,8.51097389160232
"Educational",4.5,5.48893772615669,2.89037175789616,22,39,14,8.65364531455174
"Game",3.4,10.6814812685062,3.17805383034795,602,3373,33,15.4018460527775
"Game",4.6,4.38202663467388,3.13549421592915,1072,1273,17,7.89020821310996
"Game",4.1,8.14148104145742,2.77258872223978,1051,2658,8,13.2868874951677
"Entertainment",4,3.43398720448515,2.36085400111802,116,116,20,7.54644627374602
"Productivity",3.4,4.92725368515721,2.30258509299405,50,256,21,10.5379192252613
"Educational",3.3,3.13549421592915,1.68639895357023,462,2412,11,10.042205471848
"Lifestyle",4.2,2.39789527279837,4.00733318523247,389,1089,32,7.2868764117507
"Educational",4,2.19722457733622,3.09104245335832,106,1614,47,6.4425401664682
"Lifestyle",5,2.39789527279837,1.68639895357023,1570,1601,8,3.43398720448515
"Lifestyle",4.6,3.2188758248682,2.89037175789616,309,328,6,8.83811659764782
"Educational",4.4,3.97029191355212,1.80828877117927,1389,1391,32,8.19891444498699
"Educational",2.3,1.94591014905531,3.85014760171006,1009,1014,50,7.3125534981026
"Productivity",4.2,8.6652683094816,2.484906649788,522,1983,24,13.3431441395294
"Lifestyle",5,1.79175946922805,2.32238772029023,307,1398,11,5.13579843705026
"Educational",4,3.55534806148941,1.3609765531356,904,1400,23,10.1628473079833
"Productivity",2.3,1.94591014905531,3.25809653802148,560,588,9,7.37963215260955
"Educational",4.7,4.15888308335967,4.34380542185368,46,93,48,10.1096070128445
"Entertainment",3.2,2.89037175789616,1.96009478404727,401,401,34,7.99057688174392
"Game",3.8,5.15329159449778,3.25809653802148,2024,2464,16,9.62145615159316
"Lifestyle",4.2,6.09807428216624,3.63758615972639,357,571,44,12.2104032548906
"Lifestyle",4.8,4.02535169073515,1.48160454092422,425,1106,24,8.69751274553952
"Game",4.6,10.2764983370907,1.75785791755237,37,3637,20,14.8134468967976
"Educational",5,2.07944154167984,1.41098697371026,147,147,35,4.39444915467244
"Productivity",3.5,3.40119738166216,1.25276296849537,996,1740,18,9.13615547378681
"Lifestyle",4.3,4.02535169073515,3.98898404656427,0,684,15,8.69316127423802
"Educational",3.9,2.07944154167984,1.58923520511658,139,463,19,5.42934562895444
"Game",4.1,5.04985600724954,2.77258872223978,429,839,25,10.2533342368813
"Productivity",4.1,2.77258872223978,1.33500106673234,1485,1397,21,6.80128303447162
"Educational",5,2.56494935746154,3.66356164612965,6,424,11,4.969813299576
"Game",4.3,1.94591014905531,2.89037175789616,970,1200,11,4.67282883446191
"Game",5,1.94591014905531,3.25809653802148,1080,1109,24,3.80666248977032
"SocialMedia",4.9,7.34277918933185,1.02961941718116,1229,1229,16,7.48042830607421
"Educational",4.6,5.95583736946483,3.68887945411394,5,1173,5,9.39897529082673
"SocialMedia",4.7,3.43398720448515,1.93152141160321,980,1652,15,7.8046592970561
"Lifestyle",4.3,1.94591014905531,2.56494935746154,1391,1391,10,4.31748811353631
"Lifestyle",3.1,4.48863636973214,4.14313472639153,433,1386,31,10.4911075368811
"Productivity",2.8,1.79175946922805,1.33500106673234,747,786,24,6.80461452006262
"SocialMedia",5,2.07944154167984,2.63905732961526,706,718,31,7.59839932932396
"Entertainment",4.8,3.13549421592915,2.14006616349627,250,250,47,6.08904487544685
"Entertainment",3.9,6.73459165997295,3.04452243772342,1182,1362,15,10.7437176377973
"Game",2.6,7.77611547709874,4.24849524204936,323,429,13,12.1820411893277
"Educational",4.6,6.51025834052315,3.2188758248682,96,611,27,10.3179454374793
"Educational",4.4,2.07944154167984,3.09104245335832,12,295,10,4.7361984483945
"Lifestyle",3.1,4.969813299576,2.484906649788,4,1633,3,10.4348214369335
"Lifestyle",2.8,3.04452243772342,3.97029191355212,162,719,14,8.37124213593193
"Productivity",3.6,4.23410650459726,1.87180217690159,727,1715,23,10.443600096927
"Lifestyle",4.3,5.27299955856375,0.955511445027436,550,1247,17,8.5769703954521
"Entertainment",3.3,5.88610403145016,0.993251773010283,1649,1649,7,10.6459247723072
"Educational",4.1,6.48004456192665,1.96009478404727,80,2561,13,11.0636025087982
"Educational",4.5,3.25809653802148,4.02535169073515,202,2426,12,8.19007704971905
"Lifestyle",4.1,8.49105453380654,3.36729582998647,438,713,17,14.2641775464165
"Lifestyle",4.2,5.77765232322266,1.79175946922805,335,371,44,10.2240844399991
"Game",4.4,9.43675855582405,2.27212588550934,38,860,50,14.9921077461626
"Educational",4,6.34035930372775,1.82454929205105,2368,3021,21,11.1932847797002
"Educational",4.1,4.79579054559674,4.8283137373023,267,71,41,7.52240023138712
"Lifestyle",3.8,4.4188406077966,2.99573227355399,348,414,14,9.22601685136119
"Lifestyle",4.7,5.43372200355424,1.50407739677627,209,210,33,10.3087526406416
"Educational",4,5.78996017089725,1.6094379124341,419,3337,28,10.9794792471667
"SocialMedia",4.8,5.41610040220442,4.76217393479776,65,195,26,8.9366926884882
"Game",5,2.63905732961526,3.68887945411394,474,527,19,4.8283137373023
"Educational",4.3,5.87773578177964,2.3887627892351,10,750,10,9.41132011058867
"Productivity",4.7,5.66296048013595,1.25276296849537,530,2617,13,9.75759435235572
"Productivity",4.5,3.40119738166216,3.46573590279973,557,2413,11,7.9665866976384
"Educational",3.4,1.79175946922805,3.17805383034795,25,684,19,5.58724865840025
"Entertainment",4.8,7.05358572719368,3.36729582998647,84,1230,40,12.2479436896055
"Game",4.2,2.39789527279837,1.84054963339749,1317,1317,43,8.30325712085294
"Entertainment",3.9,2.07944154167984,3.52636052461616,693,693,50,8.1056094022999
"Lifestyle",4,1.79175946922805,1.16315080980568,593,809,24,6.11146733950268
"Educational",3.8,2.63905732961526,2.14006616349627,284,651,15,8.03689677268507
"Productivity",2.6,1.79175946922805,1.19392246847243,746,788,18,6.81234509417748
"Entertainment",4.3,5.17614973257383,1.97408102602201,549,1251,37,10.2754303473935
"Educational",5,2.484906649788,1.16315080980568,672,672,6,3.80666248977032
"Entertainment",4.6,3.87120101090789,2.10413415427021,157,426,36,9.95522574794054
"Game",4.6,3.73766961828337,3.29583686600433,2254,2455,9,8.12326131912175
"Lifestyle",4.5,3.43398720448515,3.40119738166216,14,696,50,7.89580837708318
"Game",4.8,2.94443897916644,2.99573227355399,332,343,7,4.44265125649032
"Educational",3,9.12902185079859,1.80828877117927,537,1035,21,14.6031798806357
"Productivity",4.5,6.03068526026126,1.79175946922805,512,1423,50,11.8032789659772
"Productivity",4,7.12929754892937,1.25276296849537,367,491,20,11.8188795822095
"Educational",4.3,7.38461038317697,3.04452243772342,2365,2473,29,12.3020507840186
"Lifestyle",4.7,4.35670882668959,1.82454929205105,311,964,28,10.6218637871418
"Lifestyle",4.5,3.63758615972639,1.19392246847243,965,965,20,8.3466420902212
"Educational",4.2,1.79175946922805,1.30833281965018,1560,2055,20,8.10681603894705
"Lifestyle",3.9,3.80666248977032,3.40119738166216,56,442,42,10.1380457086656
"Entertainment",3.1,2.30258509299405,3.40119738166216,3,87,21,5.41164605185504
"Educational",3.1,4.97673374242057,2.484906649788,564,711,20,10.6390953842848
"Lifestyle",4.5,2.89037175789616,0.955511445027436,585,1963,25,8.82526595351575
"Lifestyle",3.3,2.89037175789616,3.58351893845611,78,704,7,8.70134640303916
"Educational",2.8,3.80666248977032,2.17475172148416,999,1138,20,8.53993267838573
"Lifestyle",4,2.19722457733622,1.56861591791385,221,1328,27,6.38856140554563
"Entertainment",3,1.94591014905531,2.24070968927596,594,720,42,4.78749174278205
"Entertainment",4.2,4.07753744390572,2.39789527279837,309,322,21,8.64029538855022
"Entertainment",4.1,3.36729582998647,2.2082744135228,505,506,22,8.56159277871292
"Lifestyle",3.3,2.70805020110221,3.04452243772342,457,457,16,8.51197962436335
"Productivity",3.6,2.99573227355399,3.09104245335832,2059,2551,20,7.75147531802146
"Educational",5,2.39789527279837,1.22377543162212,957,966,13,4.17438726989564
"Educational",4,2.94443897916644,1.45861502269952,2412,2412,27,8.13388088794921
"Entertainment",4.5,3.46573590279973,3.17805383034795,10,335,29,5.96100533962327
"Educational",4.7,3.89182029811063,2.15176220325946,523,523,12,7.98548435673382
"Lifestyle",3.7,5.76205138278018,2.34180580614733,2549,2891,14,10.5016370044738
"Game",4.4,3.40119738166216,3.46573590279973,1500,1504,9,7.64396194900253
"Educational",4.9,3.36729582998647,1.56861591791385,1496,1496,30,7.02019070831193
"Lifestyle",4.8,2.99573227355399,2.56494935746154,1757,1916,13,5.83773044716594
"Educational",4.7,5.68697535633982,2.56494935746154,67,526,50,9.23229753932823
"Game",4.2,12.9528648529857,3.93182563272433,70,1328,50,17.6755009852757
"Lifestyle",4.6,4.81218435537242,2.2512917986065,383,2219,30,9.77996306625063
"Productivity",4.9,2.70805020110221,1.3609765531356,1299,1732,16,7.19067603433221
"Educational",4.6,5.37989735354046,1.62924053973028,535,553,33,10.3343279669755
"Lifestyle",3.7,3.85014760171006,2.56494935746154,245,940,41,10.8932703526484
"SocialMedia",2.3,6.93439720992856,1.28093384546206,1183,2150,7,11.2026568938457
"Educational",3.9,2.39789527279837,2.06686275947298,17,1365,13,8.2190566610606
"SocialMedia",4.6,2.484906649788,1.70474809223843,47,47,30,3.8286413964891
"Lifestyle",5,2.94443897916644,2.63905732961526,318,318,45,4.4188406077966
"Educational",4,1.94591014905531,1.52605630349505,613,653,11,6.33505425149806
"SocialMedia",5,3.25809653802148,2.484906649788,453,666,12,6.22257626807137
"Lifestyle",4.1,6.12905021006055,2.83321334405622,11,669,47,11.7886690565076
"SocialMedia",3.9,3.68887945411394,2.94443897916644,929,1896,20,8.59507973007331
"Educational",4.4,2.56494935746154,2.10413415427021,231,963,35,8.99528899055931
"Game",3.8,5.42053499927229,4.36944785246702,87,310,25,9.67658695234421
"Game",3.5,2.484906649788,4.04305126783455,1097,1126,36,6.80239476332431
"Educational",4.3,2.70805020110221,2.06686275947298,23,469,35,7.79852305362521
"Productivity",2,4.17438726989564,4.44265125649032,379,1614,11,8.31605572036464
"Game",4.2,4.36944785246702,2.39789527279837,1057,1567,29,10.129187832632
"Lifestyle",3.7,5.64897423816121,3.46573590279973,854,1272,28,10.9500343189009
"Entertainment",4.6,2.07944154167984,1.77495235091167,596,605,34,6.32435896238131
"Lifestyle",4.2,3.13549421592915,2.484906649788,319,861,19,8.47470313979528
"Game",1.6,1.79175946922805,3.55534806148941,174,174,12,5.99645208861902
"Entertainment",4.3,4.24849524204936,1.06471073699243,1708,1709,15,10.0830553211335
"Educational",4.2,3.8286413964891,2.35137525716348,145,562,41,10.3363083906541
"Productivity",4.5,6.32256523992728,3.46573590279973,1553,1622,30,10.8436315204324
"Game",3.9,3.09104245335832,3.66356164612965,690,818,15,10.1624228679484
"Entertainment",2.8,4.40671924726425,1.77495235091167,116,555,35,10.5269630598468
"Educational",3.5,3.63758615972639,3.3322045101752,1923,2687,29,8.57395152523485
"Educational",4.1,2.39789527279837,3.61091791264422,154,319,17,7.29369772060144
"Educational",4.9,2.39789527279837,2.77258872223978,2,561,47,6.97728134163075
"Entertainment",2.6,2.07944154167984,1.96009478404727,23,680,7,5.90808293816893
"Lifestyle",4.2,5.00394630594546,4.39444915467244,27,2052,11,9.72448049671
"Entertainment",4.1,5.12396397940326,2.56494935746154,922,1935,14,11.7624616464404
"Educational",2.5,3.89182029811063,2.01490302054226,932,2241,10,9.54895317309651
"Game",5,1.79175946922805,2.63905732961526,10,308,7,2.484906649788
"Educational",4.7,2.99573227355399,1.66770682055808,1091,1091,34,8.06683531441734
"Lifestyle",4.7,2.89037175789616,4.96284463025991,285,1152,7,5.605802066296
"Educational",4.4,4.98360662170834,3.3322045101752,1616,1616,35,10.2238667015746
"Game",3.7,8.48094405874112,4.06044301054642,544,1684,17,13.1054450664656
"Entertainment",3.7,2.63905732961526,1.02961941718116,777,778,17,7.34665516317654
"Educational",4.4,4.15888308335967,4.63472898822964,328,1838,14,8.2537483433285
"Educational",4.2,2.77258872223978,1.22377543162212,129,256,12,7.27862894232068
"Game",3.4,4.26267987704132,2.83321334405622,2831,2833,13,10.6444958944474
"Lifestyle",5,2.70805020110221,2.70805020110221,25,1338,4,7.44949800538285
"Lifestyle",2.6,5.76832099579377,3.17805383034795,617,725,9,10.9924871200212
"Lifestyle",4.1,4.87519732320115,2.01490302054226,264,1979,17,9.49919675465573
"Game",3.8,1.79175946922805,3.36729582998647,773,773,32,7.72046169459972
"Game",3.7,3.29583686600433,4.30406509320417,12,22,48,8.83185793519791
"Productivity",4.3,8.66388757056704,2.34180580614733,328,855,44,13.7844356970864
"Productivity",3.2,6.31354804627709,2.36085400111802,1578,1591,30,11.9519349498636
"Lifestyle",4,4.04305126783455,2.56494935746154,197,885,24,8.80101783354071
"Lifestyle",3.3,7.38956395367764,4.11087386417331,370,1644,12,12.3886400054454
"Educational",4.8,2.19722457733622,2.15176220325946,501,502,25,7.60539236481493
"Lifestyle",4,5.61677109766657,1.28093384546206,2214,2319,21,9.7913261856478
"Educational",3.9,2.70805020110221,3.52636052461616,103,104,36,5.99893656194668
"Educational",4.4,3.93182563272433,2.2082744135228,867,1577,24,8.05832730658096
"SocialMedia",3.4,3.98898404656427,3.89182029811063,2,935,8,8.4156033356546
"SocialMedia",4.4,2.89037175789616,2.30258509299405,1195,1605,4,7.34407285057307
"Entertainment",4.2,5.07517381523383,3.25809653802148,460,637,37,11.1301705178884
"Game",3.1,3.63758615972639,1.50407739677627,335,551,40,7.31721240835984
"Entertainment",4.9,3.25809653802148,4.40671924726425,192,228,31,7.15226885603254
"Educational",4.7,1.94591014905531,3.04452243772342,28,1594,11,7.74586822979227
"Game",4.3,3.09104245335832,2.89037175789616,1147,1147,30,8.21012440516427
"Educational",4.8,5.33271879326537,2.19722457733622,71,452,13,8.51779301148821
"Educational",4.1,2.77258872223978,1.62924053973028,429,1422,30,6.64768837356333
"Educational",4.2,2.63905732961526,2.99573227355399,237,811,11,6.20253551718792
"Productivity",3.7,3.97029191355212,2.56494935746154,114,358,14,8.49125980938973
"Educational",4.4,8.16763571524637,3.17805383034795,109,2675,13,11.618878804873
"Entertainment",3.7,1.94591014905531,1.43508452528932,917,1135,11,4.26267987704132
"Lifestyle",3.7,3.2188758248682,3.29583686600433,204,719,8,9.56696531466487
"Game",3.7,3.09104245335832,3.2188758248682,233,481,35,8.1961611392829
"Lifestyle",4.4,4.90527477843843,4.12713438504509,53,255,25,10.9104047856235
"Educational",4.6,3.2188758248682,2.14006616349627,472,798,49,7.31721240835984
"Entertainment",3.9,6.46769872610435,1.64865862558738,368,1376,15,13.5392984532117
"Game",2.6,5.71373280550937,2.23001440015921,924,1605,20,11.6588250551302
"Lifestyle",3.8,2.83321334405622,1.7404661748405,866,1218,14,7.96831950001272
"Lifestyle",4.1,2.89037175789616,1.64865862558738,567,2239,6,8.6195692580331
"Educational",4.1,4.39444915467244,2.83321334405622,892,898,29,10.0934465364593
"Lifestyle",4.3,6.22257626807137,1.30833281965018,664,1196,22,12.4638649359726
"Productivity",4.7,2.56494935746154,1.50407739677627,49,1340,35,7.85399308722424
"Game",3.9,2.07944154167984,3.78418963391826,1301,1949,10,5.75574221358691
"Lifestyle",2.5,8.55986946569667,1.58923520511658,212,1543,17,14.1945201170892
"Game",3.7,8.34521792667643,3.17805383034795,1645,2652,16,12.0101368339037
"Lifestyle",4.5,4.52178857704904,4.4188406077966,77,197,10,8.20001364817543
"Game",4.6,5.5834963087817,3.91202300542815,15,66,37,9.85308859495228
"Productivity",4.4,11.8086873079864,2.484906649788,533,3676,19,16.0027090415774
"SocialMedia",4,5.68357976733868,4.70953020131233,18,455,26,11.3101970983986
"Educational",4.5,3.04452243772342,2.04122032885964,404,543,7,7.34018683532012
"Game",4.7,7.81075811652936,4.64439089914137,248,449,25,10.8369500029186
"Game",4.8,2.39789527279837,3.58351893845611,501,501,40,6.84694313958538
"Game",4.3,9.20943996673302,3.91202300542815,1155,1974,25,15.1295927641175
"Lifestyle",4.6,3.91202300542815,2.484906649788,46,609,26,9.57983281962553
"SocialMedia",3.4,5.36129216570943,4.0943445622221,161,658,44,11.1812079069287
"SocialMedia",4.2,2.484906649788,1.16315080980568,2257,793,30,7.05358572719368
"Game",5,2.07944154167984,2.89037175789616,424,458,11,3.8286413964891
"Educational",2.9,4.38202663467388,3.3322045101752,576,940,10,9.60440743513198
"Productivity",3,3.04452243772342,1.64865862558738,1352,1352,28,8.17835816560584
"Game",4.4,9.54909571461196,1.85629799036563,579,3310,19,14.4350725527708
"Educational",3.7,4.79579054559674,2.14006616349627,48,1035,30,9.90802723257816
"Entertainment",4.5,8.41670965283791,1.45861502269952,15,2699,21,11.3919548543906
"Lifestyle",3.6,3.52636052461616,3.71357206670431,1522,1695,14,9.65220169527564
"SocialMedia",3.3,4.20469261939097,1.70474809223843,178,581,16,8.47928361834302
"Lifestyle",5,2.30258509299405,2.99573227355399,49,751,30,4.98360662170834
"Game",4,7.82284529027977,4.14313472639153,1083,2209,4,11.4075316154235
"Educational",5,2.30258509299405,1.45861502269952,1372,1373,10,3.46573590279973
"Educational",5,2.30258509299405,1.70474809223843,24,162,29,4.07753744390572
"Educational",3.3,2.99573227355399,2.31253542384721,275,529,50,7.78405700263993
"Lifestyle",3.8,2.484906649788,2.3887627892351,455,484,14,7.41577697541539
"Educational",4.8,4.27666611901606,2.39789527279837,994,1138,21,9.31415970061518
"Productivity",3.3,3.80666248977032,0.686122565622981,2311,2311,10,9.52434786959551
"Educational",4.4,2.89037175789616,1.93152141160321,819,2702,19,8.51117511909067
"Entertainment",4.1,5.67675380226828,2.12823170584927,850,1327,48,11.2964098999462
"Game",4.8,3.61091791264422,3.29583686600433,314,326,10,3.71357206670431
"Educational",4.7,3.04452243772342,1.28093384546206,528,862,46,8.37701116081637
"Educational",3.9,2.63905732961526,0.8754687373539,962,2937,36,8.06965530688617
"Game",2.8,7.39203156751459,1.7227665977411,2324,2732,4,12.2499746918173
"Lifestyle",2.8,3.78418963391826,4.35670882668959,144,1688,22,9.8079123376131
"Productivity",4.1,4.29045944114839,1.91692261218206,439,439,28,8.71440336070394
"Lifestyle",4.1,7.24779258176785,1.88706964903238,937,1532,50,12.5572540274511
"Entertainment",3.4,2.19722457733622,2.16332302566054,237,1140,20,7.03262426102801
"Productivity",4.5,2.19722457733622,3.40119738166216,15,1076,6,7.08086789669078
"Educational",4.9,3.40119738166216,1.93152141160321,689,1691,22,8.12503909736775
"Lifestyle",4.3,8.64064899534316,2.56494935746154,21,1150,29,13.8200382922877
"Lifestyle",3.8,2.30258509299405,2.63905732961526,27,1792,24,7.34148385236316
"Educational",5,1.79175946922805,0.25231392861399,2512,2545,27,6.68959926917897
"Educational",3.6,3.66356164612965,2.11625551480255,112,609,34,9.5097039492018
"Lifestyle",5,1.79175946922805,3.63758615972639,1034,1034,49,6.33859407820318
"Educational",4.7,2.484906649788,1.84054963339749,48,555,31,8.54441917766983
"Productivity",5,1.94591014905531,1.62924053973028,716,723,32,4.51085950651685
"Productivity",4.3,4.11087386417331,3.43398720448515,671,843,9,9.78278776729834
"Lifestyle",3.2,3.25809653802148,2.56494935746154,287,2076,10,8.26075135470051
"Lifestyle",4.6,3.29583686600433,2.26176309847379,57,80,50,6.36818718635049
"Educational",4.2,2.39789527279837,2.16332302566054,302,897,40,7.48773376143644
"Lifestyle",3.9,6.51174532964473,3.55534806148941,326,835,39,12.1025437847013
"Game",4.8,1.94591014905531,1.41098697371026,1649,1651,27,4.29045944114839
"Educational",4.4,2.07944154167984,2.56494935746154,1271,1347,14,6.34212141872115
"Entertainment",5,2.83321334405622,2.34180580614733,607,609,10,4.61512051684126
"Educational",4.9,4.04305126783455,1.50407739677627,260,968,12,9.94573253412987
"Lifestyle",4.3,4.34380542185368,2.484906649788,55,856,47,9.87488229552579
"Educational",5,2.39789527279837,2.56494935746154,15,473,15,6.44413125670044
"Lifestyle",4,3.09104245335832,5.02388052084628,12,584,11,8.79649020733358
"Lifestyle",4.4,2.63905732961526,1.45861502269952,995,2122,26,6.83195356556585
"Lifestyle",2.8,1.79175946922805,3.04452243772342,116,348,27,7.28756064030972
"Game",4.1,6.10255859461357,1.94591014905531,11,543,32,12.4728961834118
"Productivity",4.3,5.40267738187228,2.99573227355399,279,1744,49,10.7433075230674
"Game",3.4,2.39789527279837,2.10413415427021,359,359,14,5.9427993751267
"Game",3.9,3.66356164612965,3.89182029811063,639,943,37,10.0465483953768
